name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-14,7:12 PM,-,-,-,100.5,0,100.300 / 80,101.300 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-15,7:12 PM,-,-,-,100.5,0,100.300 / 20,101.300 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-18,7:12 PM,-,-,-,100.5,0,100.300 / 20,101.300 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-19,7:12 PM,-,-,-,100.5,0,100.300 / 40,101.300 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-20,7:11 PM,-,-,-,100.5,0,100.300 / 80,101.300 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-21,7:12 PM,-,-,-,100.5,0,100.600 / 10,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-22,7:12 PM,-,-,-,100.5,0,100.300 / 30,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-25,7:12 PM,-,-,-,100.5,0,100.500 / 100,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-26,7:12 PM,-,-,-,100.5,0,100.400 / 100,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-27,7:12 PM,-,-,-,100.5,0,100.300 / 30,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-28,7:12 PM,-,-,-,100.5,0,100.300 / 30,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-03-29,7:12 PM,100.5,100.5,100.5,100.5,5,100.500 / 5,101.500 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-01,7:12 PM,-,-,-,100.5,0,100.500 / 10,101.500 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-02,7:12 PM,-,-,-,100.5,0,100.500 / 10,101.500 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-03,7:12 PM,100.5,100.5,100.5,100.5,3,100.500 / 7,101.400 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-04,7:12 PM,-,-,-,100.5,0,100.300 / 50,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-05,7:12 PM,-,-,-,100.5,0,100.300 / 10,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-08,7:12 PM,-,-,-,100.5,0,100.300 / 50,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-09,7:12 PM,-,-,-,100.5,0,100.300 / 50,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-10,7:12 PM,-,-,-,100.5,0,100.300 / 50,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-11,7:12 PM,100.3,100.3,100.3,100.3,1,100.300 / 49,101.300 / 10,Bond & Loan,Bond Islamic,-0.001990049751243809
DANAINFRA NASIONAL-ETBS 4.23%0721,0400GC,2019-04-12,7:12 PM,-,-,-,100.3,0,100.300 / 10,101.300 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-02-25,6:29 PM,-,-,-,98.8,0,98.740 / 5,100.700 / 20,Bond & Loan,Bond Islamic,
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-02-26,7:11 PM,-,-,-,98.8,0,98.740 / 5,100.700 / 30,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-02-27,7:11 PM,-,-,-,98.8,0,98.760 / 5,100.700 / 30,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-02-28,7:11 PM,-,-,-,98.8,0,98.800 / 100,100.300 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-01,7:11 PM,-,-,-,98.8,0,99.000 / 50,100.600 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-04,7:11 PM,-,-,-,98.8,0,98.810 / 20,100.700 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-05,7:11 PM,99,99,99,99.0,2,99.000 / 28,100.700 / 30,Bond & Loan,Bond Islamic,0.002024291497975737
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-06,7:11 PM,-,-,-,99.0,0,98.740 / 6,100.700 / 30,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-07,7:11 PM,-,-,-,99.0,0,99.000 / 100,100.000 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-08,7:11 PM,100.7,100.7,100.7,100.7,30,100.200 / 10,100.700 / 5,Bond & Loan,Bond Islamic,0.0171717171717172
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-11,7:11 PM,-,-,-,100.7,0,100.300 / 100,100.700 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-12,7:11 PM,-,-,-,100.7,0,100.250 / 100,100.700 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-13,7:13 PM,-,-,-,100.7,0,100.200 / 80,102.200 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-14,7:12 PM,-,-,-,100.7,0,100.200 / 30,100.700 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-15,7:12 PM,-,-,-,100.7,0,100.200 / 10,100.700 / 7,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-18,7:12 PM,-,-,-,100.7,0,100.300 / 20,102.200 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-19,7:12 PM,-,-,-,100.7,0,100.200 / 30,100.700 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-20,7:11 PM,-,-,-,100.7,0,100.200 / 10,100.300 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-21,7:12 PM,-,-,-,100.7,0,100.200 / 10,101.500 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-22,7:12 PM,-,-,-,100.7,0,100.200 / 10,101.000 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-25,7:12 PM,-,-,-,100.7,0,100.300 / 30,100.700 / 2,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-26,7:12 PM,-,-,-,100.7,0,100.300 / 100,102.000 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-27,7:12 PM,-,-,-,100.7,0,100.200 / 10,101.800 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-28,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-03-29,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.200 / 10,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-01,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-02,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 20,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-03,7:12 PM,-,-,-,100.7,0,100.300 / 100,102.000 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-04,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-05,7:12 PM,-,-,-,100.7,0,100.600 / 30,102.000 / 5,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-08,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-09,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-10,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-11,7:12 PM,-,-,-,100.7,0,100.200 / 10,102.000 / 40,Bond & Loan,Bond Islamic,0.0
DANAINFRA NASIONAL-ETBS4.58%1028,0400GB,2019-04-12,7:12 PM,-,-,-,100.7,0,100.200 / 10,100.700 / 5,Bond & Loan,Bond Islamic,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-02-25,6:29 PM,1.12,1.12,1.12,1.12,130,1.120 / 70,1.400 / 10,Bond & Loan,Financial Services,
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-02-26,7:11 PM,1.08,1.08,1.08,1.08,8,1.080 / 145,1.380 / 10,Bond & Loan,Financial Services,-0.03571428571428574
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-02-27,7:11 PM,1.08,1.08,1.08,1.08,9,1.080 / 136,1.380 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-02-28,7:11 PM,-,-,-,1.08,0,1.080 / 136,1.380 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-01,7:11 PM,-,-,-,1.08,0,1.080 / 136,1.200 / 21,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-04,7:11 PM,1.08,1.08,1.08,1.08,65,1.080 / 71,"1.180 / 1,000",Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-05,7:11 PM,-,-,-,1.08,0,1.080 / 71,1.200 / 21,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-06,7:11 PM,-,-,-,1.08,0,1.080 / 71,1.200 / 21,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-07,7:11 PM,-,-,-,1.08,0,1.080 / 71,1.200 / 21,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-08,7:11 PM,-,-,-,1.08,0,1.120 / 200,1.200 / 21,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-11,7:11 PM,1.16,1.16,1.2,1.2,295,1.200 / 80,1.280 / 15,Bond & Loan,Financial Services,0.111111111111111
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-12,7:11 PM,1.17,1.17,1.17,1.17,5,1.170 / 295,1.200 / 10,Bond & Loan,Financial Services,-0.025000000000000026
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-13,7:13 PM,-,-,-,1.17,0,1.170 / 20,1.230 / 90,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-14,7:12 PM,-,-,-,1.17,0,1.150 / 100,"1.220 / 1,000",Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-15,7:12 PM,-,-,-,1.17,0,1.130 / 100,1.230 / 20,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-18,7:12 PM,-,-,-,1.17,0,1.050 / 100,1.280 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-19,7:12 PM,-,-,-,1.17,0,1.050 / 130,1.280 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-20,7:11 PM,-,-,-,1.17,0,1.070 / 100,1.280 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-21,7:12 PM,-,-,-,1.17,0,1.060 / 120,1.290 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-22,7:12 PM,-,-,-,1.17,0,1.040 / 200,1.220 / 55,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-25,7:12 PM,-,-,-,1.17,0,1.160 / 100,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-26,7:12 PM,-,-,-,1.13,0,0.880 / 40,1.290 / 10,Bond & Loan,Financial Services,-0.03418803418803422
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-27,7:12 PM,-,-,-,1.13,0,1.000 / 200,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-28,7:12 PM,-,-,-,1.13,0,1.000 / 200,1.290 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-03-29,7:12 PM,-,-,-,1.13,0,1.000 / 200,1.290 / 10,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-01,7:12 PM,1.010,1.010,1.010,1.01,8,1.020 / 300,1.250 / 50,Bond & Loan,Financial Services,-0.10619469026548664
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-02,7:12 PM,-,-,-,1.01,0,1.010 / 290,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-03,7:12 PM,-,-,-,1.01,0,1.030 / 100,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-04,7:12 PM,-,-,-,1.01,0,1.020 / 200,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-05,7:12 PM,-,-,-,1.01,0,1.020 / 200,1.200 / 50,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-08,7:12 PM,1.020,1.020,1.050,1.05,10,1.030 / 1,1.180 / 1,Bond & Loan,Financial Services,0.03960396039603964
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-09,7:12 PM,1.14,1.14,1.14,1.14,185,1.140 / 315,1.180 / 95,Bond & Loan,Financial Services,0.08571428571428558
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-10,7:12 PM,1.140,1.140,1.140,1.14,43,1.140 / 157,1.180 / 200,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-11,7:12 PM,-,-,-,1.14,0,1.130 / 500,1.200 / 55,Bond & Loan,Financial Services,0.0
ELK-DESA RESOURCES BHD-ICULS 2014/2022,5228LA,2019-04-12,7:12 PM,1.140,1.140,1.140,1.14,20,1.140 / 380,1.200 / 50,Bond & Loan,Financial Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-02-25,6:29 PM,-,-,-,0.3,0,0.300 / 450,0.320 / 110,Bond & Loan,Industrial Products & Services,
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-02-26,7:11 PM,0.305,0.305,0.305,0.305,400,0.300 / 100,0.305 / 149,Bond & Loan,Industrial Products & Services,0.016666666666666684
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-02-27,7:11 PM,0.3,0.295,0.3,0.295,487,0.285 / 400,0.295 / 123,Bond & Loan,Industrial Products & Services,-0.03278688524590167
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-02-28,7:11 PM,0.285,0.285,0.3,0.29,100,0.295 / 300,0.300 / 314,Bond & Loan,Industrial Products & Services,-0.0169491525423729
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-01,7:11 PM,0.29,0.29,0.295,0.295,"2,509","0.290 / 1,010",0.295 / 138,Bond & Loan,Industrial Products & Services,0.017241379310344845
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-04,7:11 PM,-,-,-,0.295,0,0.290 / 700,0.330 / 116,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-05,7:11 PM,-,-,-,0.295,0,0.290 / 700,0.320 / 116,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-06,7:11 PM,-,-,-,0.295,0,0.295 / 200,0.320 / 116,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-07,7:11 PM,0.3,0.3,0.305,0.305,288,0.305 / 12,0.320 / 500,Bond & Loan,Industrial Products & Services,0.0338983050847458
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-08,7:11 PM,-,-,-,0.305,0,0.295 / 100,0.320 / 500,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-11,7:11 PM,0.31,0.3,0.31,0.3,120,0.300 / 50,0.310 / 4,Bond & Loan,Industrial Products & Services,-0.016393442622950834
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-12,7:11 PM,0.3,0.295,0.3,0.3,854,0.300 / 10,0.315 / 120,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-13,7:13 PM,-,-,-,0.3,0,0.295 / 820,0.315 / 120,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-14,7:12 PM,0.3,0.3,0.305,0.305,910,0.305 / 380,0.320 / 190,Bond & Loan,Industrial Products & Services,0.016666666666666684
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-15,7:12 PM,0.31,0.31,0.315,0.31,"3,536",0.310 / 26,0.320 / 190,Bond & Loan,Industrial Products & Services,0.016393442622950834
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-18,7:12 PM,0.32,0.315,0.325,0.315,900,0.310 / 190,0.315 / 340,Bond & Loan,Industrial Products & Services,0.01612903225806453
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-19,7:12 PM,0.31,0.3,0.31,0.3,"1,579",0.300 / 453,0.315 / 238,Bond & Loan,Industrial Products & Services,-0.047619047619047665
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-20,7:11 PM,0.3,0.3,0.305,0.305,290,0.300 / 833,0.315 / 238,Bond & Loan,Industrial Products & Services,0.016666666666666684
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-21,7:12 PM,0.3,0.3,0.3,0.3,"1,345","0.295 / 1,100",0.310 / 200,Bond & Loan,Industrial Products & Services,-0.016393442622950834
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-22,7:12 PM,0.3,0.295,0.3,0.3,443,0.300 / 50,0.305 / 100,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-25,7:12 PM,-,-,-,0.3,0,"0.295 / 1,000",0.310 / 201,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-26,7:12 PM,-,-,-,0.3,0,"0.295 / 1,007",0.300 / 200,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-27,7:12 PM,-,-,-,0.3,0,"0.295 / 1,252",0.305 / 200,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-28,7:12 PM,0.295,0.29,0.295,0.29,"1,150",0.290 / 680,0.295 / 280,Bond & Loan,Industrial Products & Services,-0.03333333333333337
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-03-29,7:12 PM,-,-,-,0.29,0,0.290 / 740,0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-01,7:12 PM,0.290,0.290,0.290,0.29,850,"0.285 / 1,100",0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-02,7:12 PM,-,-,-,0.29,0,0.290 / 200,0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-03,7:12 PM,-,-,-,0.29,0,0.290 / 110,0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-04,7:12 PM,-,-,-,0.29,0,0.290 / 328,0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-05,7:12 PM,-,-,-,0.29,0,0.290 / 178,0.315 / 398,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-08,7:12 PM,0.315,0.300,0.315,0.3,826,0.290 / 250,0.305 / 972,Bond & Loan,Industrial Products & Services,0.03448275862068969
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-09,7:12 PM,-,-,-,0.3,0,0.295 / 200,0.315 / 300,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-10,7:12 PM,-,-,-,0.3,0,0.295 / 820,0.315 / 600,Bond & Loan,Industrial Products & Services,0.0
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-11,7:12 PM,0.3,0.295,0.3,0.295,400,0.295 / 180,0.315 / 300,Bond & Loan,Industrial Products & Services,-0.016666666666666684
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,2019-04-12,7:12 PM,-,-,-,0.295,0,0.300 / 300,0.315 / 300,Bond & Loan,Industrial Products & Services,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-02-25,6:29 PM,0.32,0.32,0.32,0.32,50,0.300 / 416,0.330 / 50,Bond & Loan,Property,
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-02-26,7:11 PM,0.32,0.32,0.32,0.32,388,0.310 / 136,0.320 / 12,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-02-27,7:11 PM,0.305,0.3,0.31,0.3,522,0.300 / 67,0.320 / 600,Bond & Loan,Property,-0.06250000000000007
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-02-28,7:11 PM,0.3,0.3,0.32,0.32,"1,662",0.300 / 106,0.320 / 598,Bond & Loan,Property,0.06666666666666674
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-01,7:11 PM,-,-,-,0.32,0,0.305 / 272,0.320 / 272,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-04,7:11 PM,-,-,-,0.32,0,0.305 / 19,0.320 / 272,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-05,7:11 PM,0.3,0.3,0.3,0.3,35,0.300 / 101,0.320 / 272,Bond & Loan,Property,-0.06250000000000007
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-06,7:11 PM,-,-,-,0.3,0,0.300 / 136,0.320 / 272,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-07,7:11 PM,-,-,-,0.3,0,0.300 / 408,0.320 / 272,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-08,7:11 PM,0.3,0.3,0.3,0.3,"1,000",0.300 / 225,0.315 / 268,Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-11,7:11 PM,0.315,0.315,0.315,0.315,204,0.305 / 204,"0.320 / 1,136",Bond & Loan,Property,0.05000000000000005
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-12,7:11 PM,0.315,0.315,0.315,0.315,100,0.300 / 733,"0.315 / 1,098",Bond & Loan,Property,0.0
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-13,7:13 PM,0.31,0.31,0.31,0.31,150,0.305 / 372,0.315 / 598,Bond & Loan,Property,-0.015873015873015886
I-BERHAD - IRREDEEMABLE CONVERTIBLE UNSECURED LOAN STOCK,4251LB,2019-03-14,7:12 PM,0.31,0.31,0.31,0.31,200,0.305 / 272,0.315 / 598,Bond & Loan,Property,0.0
