name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
NEXGRAM HOLDINGS BERHAD,96,2019-04-11,7:12 PM,0.015,0.015,0.02,0.02,"7,280","0.015 / 858,450","0.020 / 407,722",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD,0096,2019-04-12,7:12 PM,0.020,0.015,0.020,0.02,"8,745","0.015 / 642,297","0.020 / 330,721",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-02-25,6:29 PM,-,-,-,0.005,0,"0.005 / 8,000","0.010 / 50,474",Ace Market,Telecommunications & Media,
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-02-26,7:11 PM,-,-,-,0.005,0,"0.005 / 15,000","0.010 / 47,974",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-02-27,7:11 PM,-,-,-,0.005,0,"0.005 / 5,000","0.010 / 47,974",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-02-28,7:11 PM,-,-,-,0.005,0,"0.005 / 5,000","0.010 / 44,324",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-01,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 52,974",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-04,7:11 PM,-,-,-,0.005,0,"0.005 / 2,000","0.010 / 47,974",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-05,7:11 PM,0.005,0.005,0.005,0.005,"5,000","0.005 / 1,500","0.010 / 48,974",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-06,7:11 PM,-,-,-,0.005,0,"0.005 / 1,500","0.010 / 50,474",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-07,7:11 PM,0.005,0.005,0.005,0.005,"1,000",0.005 / 300,"0.010 / 37,275",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-08,7:11 PM,-,-,-,0.005,0,0.005 / 700,"0.010 / 33,675",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-11,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 47,774",Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-12,7:11 PM,0.005,0.005,0.005,0.005,"3,200",0.000 / 0,0.005 / 450,Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-13,7:13 PM,0.005,0.005,0.005,0.005,"5,000",0.000 / 0,0.005 / 451,Ace Market,Telecommunications & Media,0.0
NEXGRAM HOLDINGS BERHAD - WA 12/22,0096WA,2019-03-14,7:12 PM,0.005,0.005,0.005,0.005,"4,400","0.005 / 4,100","0.010 / 48,674",Ace Market,Telecommunications & Media,0.0
