name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-01,7:12 PM,5.820,5.820,5.870,5.87,8,5.580 / 10,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.026223776223776286
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-02,7:12 PM,5.890,5.890,5.890,5.89,100,5.850 / 301,5.930 / 300,ETF,Exchange Traded Fund-Equity,0.00340715502555359
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-03,7:12 PM,-,-,-,5.89,0,"5.940 / 1,500","5.970 / 1,800",ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-04,7:12 PM,5.960,5.960,5.960,5.96,50,"5.940 / 1,500","5.970 / 1,500",ETF,Exchange Traded Fund-Equity,0.011884550084889691
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-05,7:12 PM,-,-,-,5.96,0,5.920 / 300,6.000 / 305,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-08,7:12 PM,6.050,6.050,6.050,6.05,10,6.030 / 300,6.110 / 300,ETF,Exchange Traded Fund-Equity,0.015100671140939576
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-09,7:12 PM,-,-,-,6.05,0,5.550 / 10,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-10,7:12 PM,-,-,-,6.05,0,6.050 / 300,6.080 / 10,ETF,Exchange Traded Fund-Equity,0.0
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-11,7:12 PM,6.1,6.1,6.12,6.1,37,5.550 / 10,0.000 / 0,ETF,Exchange Traded Fund-Equity,0.008264462809917326
TRADEPLUS S&P NEW CHINA TRACKER-MYR,0829EA,2019-04-12,7:12 PM,-,-,-,6.1,0,"6.030 / 1,505","6.060 / 1,500",ETF,Exchange Traded Fund-Equity,0.0
